NORTE,13,AM,73,32%,54,23%,41,18%,23,10%,10,4%,4,2%,7,3%,18,8%,230
NORTE,16,AP,251,48%,92,17%,58,11%,37,7%,23,4%,12,2%,11,2%,43,8%,527
NORTE,15,PA,1859,46%,699,17%,604,15%,333,8%,137,3%,81,2%,65,2%,248,6%,4026
NORTE,11,RO,5,36%,4,29%,1,7%,1,7%,0,-,0,-,1,7%,2,14%,14
NORTE,14,RR,5,71%,1,14%,0,-,1,14%,0,-,0,-,0,-,0,-,7
NORTE,17,TO,400,35%,234,21%,224,20%,98,9%,39,3%,28,2%,29,3%,85,7%,1137
TOTAL REGIÃO NORTE,,,2614,44%,1102,18%,941,16%,496,8%,210,3%,129,2%,115,2%,402,7%,6009
SUDESTE,32,ES,158,48%,55,17%,44,13%,23,7%,13,4%,19,6%,5,2%,15,5%,332
SUDESTE,31,MG,3352,30%,2350,21%,1699,15%,1253,11%,599,5%,405,4%,328,3%,1068,10%,11054
SUDESTE,33,RJ,467,30%,271,18%,205,13%,150,10%,101,7%,75,5%,50,3%,225,15%,1544
SUDESTE,35,SP,2721,28%,1806,19%,1529,16%,970,10%,462,5%,347,4%,255,3%,1493,16%,9583
TOTAL REGIÃO SUDESTE,,,6698,30%,4482,20%,3477,15%,2396,11%,1175,5%,846,4%,638,3%,2801,12%,22513
SUL,41,PR,413,29%,280,20%,272,19%,162,11%,79,6%,43,3%,27,2%,151,11%,1427
SUL,43,RS,286,31%,147,16%,119,13%,92,10%,58,6%,30,3%,25,3%,156,17%,913
SUL,42,SC,91,28%,69,21%,65,20%,34,11%,29,9%,3,1%,3,1%,29,9%,323
TOTAL REGIÃO SUL,,,790,30%,496,19%,456,17%,288,11%,166,6%,76,3%,55,2%,336,13%,2663
TOTAL BRASIL,,,14539,34%,8231,19%,6454,15%,4686,11%,2084,5%,1412,3%,1084,3%,4729,11%,43219
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
