NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,2253,54%,773,18%,477,11%,285,7%,126,3%,65,2%,45,1%,177,4%,4201
NORTE,11,RO,2,100%,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2
NORTE,14,RR,9,53%,2,12%,5,29%,0,-,0,-,0,-,0,-,1,6%,17
NORTE,17,TO,342,52%,118,18%,69,10%,50,8%,22,3%,13,2%,13,2%,35,5%,662
TOTAL REGIÃO NORTE,,,2744,53%,966,19%,588,11%,368,7%,159,3%,82,2%,64,1%,235,5%,5206
SUDESTE,32,ES,148,41%,88,24%,55,15%,29,8%,9,2%,7,2%,5,1%,23,6%,364
SUDESTE,31,MG,2258,35%,1541,24%,1013,16%,616,10%,327,5%,215,3%,123,2%,326,5%,6419
SUDESTE,33,RJ,606,34%,404,23%,290,16%,162,9%,78,4%,52,3%,34,2%,134,8%,1760
SUDESTE,35,SP,4189,41%,2542,25%,1536,15%,714,7%,323,3%,217,2%,125,1%,624,6%,10270
TOTAL REGIÃO SUDESTE,,,7201,38%,4575,24%,2894,15%,1521,8%,737,4%,491,3%,287,2%,1107,6%,18813
SUL,41,PR,940,42%,537,24%,344,15%,207,9%,59,3%,39,2%,29,1%,90,4%,2245
SUL,43,RS,295,40%,200,27%,111,15%,50,7%,18,2%,13,2%,9,1%,37,5%,733
SUL,42,SC,240,25%,298,31%,244,26%,83,9%,34,4%,9,1%,14,1%,32,3%,954
TOTAL REGIÃO SUL,,,1475,38%,1035,26%,699,18%,340,9%,111,3%,61,2%,52,1%,159,4%,3932
TOTAL BRASIL,,,22931,46%,11131,22%,6389,13%,3402,7%,1594,3%,1083,2%,664,1%,2339,5%,49533
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
