NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,807,64%,174,14%,97,8%,68,5%,29,2%,14,1%,16,1%,61,5%,1266
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,6,38%,4,25%,2,13%,3,19%,0,-,0,-,0,-,1,6%,16
TOTAL REGIÃO NORTE,,,988,59%,257,15%,151,9%,95,6%,40,2%,28,2%,24,1%,90,5%,1673
SUDESTE,32,ES,14,52%,3,11%,4,15%,4,15%,1,4%,0,-,1,4%,0,-,27
SUDESTE,31,MG,283,36%,183,23%,104,13%,70,9%,34,4%,43,5%,26,3%,44,6%,787
SUDESTE,33,RJ,3,20%,5,33%,1,7%,2,13%,2,13%,0,-,0,-,2,13%,15
SUDESTE,35,SP,141,40%,95,27%,52,15%,27,8%,5,1%,3,1%,4,1%,27,8%,354
TOTAL REGIÃO SUDESTE,,,441,37%,286,24%,161,14%,103,9%,42,4%,46,4%,31,3%,73,6%,1183
SUL,41,PR,108,43%,61,24%,42,17%,15,6%,6,2%,5,2%,2,1%,15,6%,254
SUL,43,RS,71,34%,64,31%,23,11%,18,9%,7,3%,6,3%,2,1%,16,8%,207
SUL,42,SC,283,24%,160,14%,131,11%,132,11%,181,16%,147,13%,103,9%,29,2%,1166
TOTAL REGIÃO SUL,,,462,28%,285,18%,196,12%,165,10%,194,12%,158,10%,107,7%,60,4%,1627
TOTAL BRASIL,,,3340,47%,1339,19%,799,11%,508,7%,345,5%,275,4%,194,3%,341,5%,7141
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
