NORTE,16,AP,5,83%,0,-,0,-,1,17%,0,-,0,-,0,-,0,-,6
NORTE,15,PA,756,30%,444,18%,461,18%,291,12%,112,4%,70,3%,82,3%,300,12%,2516
NORTE,11,RO,1,50%,0,-,0,-,0,-,0,-,1,50%,0,-,0,-,2
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,11,20%,10,18%,15,27%,7,13%,4,7%,5,9%,0,-,4,7%,56
TOTAL REGIÃO NORTE,,,879,30%,512,18%,529,18%,343,12%,127,4%,85,3%,88,3%,341,12%,2904
SUDESTE,32,ES,24,37%,10,15%,14,22%,5,8%,3,5%,1,2%,1,2%,7,11%,65
SUDESTE,31,MG,326,8%,356,9%,569,14%,532,13%,531,13%,417,10%,241,6%,1148,28%,4120
SUDESTE,33,RJ,194,24%,119,15%,124,16%,108,14%,47,6%,30,4%,24,3%,146,18%,792
SUDESTE,35,SP,1364,27%,708,14%,773,15%,563,11%,316,6%,229,5%,187,4%,921,18%,5061
TOTAL REGIÃO SUDESTE,,,1908,19%,1193,12%,1480,15%,1208,12%,897,9%,677,7%,453,5%,2222,22%,10038
SUL,41,PR,330,30%,166,15%,141,13%,122,11%,51,5%,51,5%,29,3%,194,18%,1084
SUL,43,RS,326,30%,161,15%,163,15%,119,11%,53,5%,18,2%,18,2%,216,20%,1074
SUL,42,SC,100,13%,90,12%,113,15%,173,22%,141,18%,85,11%,24,3%,52,7%,778
TOTAL REGIÃO SUL,,,756,26%,417,14%,417,14%,414,14%,245,8%,154,5%,71,2%,462,16%,2936
TOTAL BRASIL,,,5681,25%,3098,13%,3442,15%,2812,12%,1647,7%,1223,5%,872,4%,4258,18%,23033
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
