NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,3,100%,3
NORTE,15,PA,345,10%,404,12%,523,15%,481,14%,273,8%,211,6%,156,4%,1100,31%,3493
NORTE,11,RO,0,-,0,-,0,-,0,-,1,25%,0,-,0,-,3,75%,4
NORTE,14,RR,0,-,1,50%,0,-,0,-,0,-,0,-,0,-,1,50%,2
NORTE,17,TO,36,13%,32,12%,32,12%,42,15%,19,7%,16,6%,14,5%,84,31%,275
TOTAL REGIÃO NORTE,,,452,10%,524,12%,687,15%,631,14%,338,8%,278,6%,202,5%,1357,30%,4469
SUDESTE,32,ES,16,13%,9,7%,24,19%,11,9%,9,7%,6,5%,5,4%,47,37%,127
SUDESTE,31,MG,393,8%,460,10%,536,11%,594,12%,402,8%,398,8%,316,7%,1665,35%,4764
SUDESTE,33,RJ,79,8%,96,9%,107,11%,106,10%,77,8%,50,5%,49,5%,454,45%,1018
SUDESTE,35,SP,848,11%,772,10%,1085,14%,1017,13%,553,7%,475,6%,344,4%,2941,37%,8035
TOTAL REGIÃO SUDESTE,,,1336,10%,1337,10%,1752,13%,1728,12%,1041,7%,929,7%,714,5%,5107,37%,13944
SUL,41,PR,187,8%,186,8%,235,10%,283,12%,159,7%,106,4%,97,4%,1106,47%,2359
SUL,43,RS,52,7%,62,8%,49,6%,71,9%,47,6%,33,4%,30,4%,441,56%,785
SUL,42,SC,53,6%,84,9%,89,10%,88,10%,81,9%,83,9%,61,7%,347,39%,886
TOTAL REGIÃO SUL,,,292,7%,332,8%,373,9%,442,11%,287,7%,222,6%,188,5%,1894,47%,4030
TOTAL BRASIL,,,3167,9%,3332,9%,4317,12%,4463,12%,2667,7%,2318,6%,1795,5%,13784,38%,35843
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
