NORTE,13,AM,208,44%,68,14%,72,15%,50,11%,10,2%,11,2%,6,1%,51,11%,476
NORTE,16,AP,20,31%,11,17%,10,15%,5,8%,2,3%,2,3%,1,2%,14,22%,65
NORTE,15,PA,1179,26%,851,19%,844,19%,519,12%,196,4%,118,3%,193,4%,554,12%,4454
NORTE,11,RO,8,33%,5,21%,4,17%,2,8%,4,17%,0,-,0,-,1,4%,24
NORTE,14,RR,2,33%,2,33%,2,33%,0,-,0,-,0,-,0,-,0,-,6
NORTE,17,TO,286,24%,182,15%,218,18%,136,11%,81,7%,62,5%,61,5%,161,14%,1187
TOTAL REGIÃO NORTE,,,1707,27%,1122,18%,1153,18%,716,11%,293,5%,195,3%,263,4%,784,13%,6233
SUDESTE,32,ES,57,15%,44,12%,57,15%,61,16%,25,7%,16,4%,16,4%,105,28%,381
SUDESTE,31,MG,904,10%,930,10%,1278,14%,1275,14%,931,10%,798,9%,683,8%,2259,25%,9058
SUDESTE,33,RJ,569,26%,322,14%,339,15%,285,13%,119,5%,93,4%,49,2%,448,20%,2224
SUDESTE,35,SP,2543,24%,1977,19%,1581,15%,1347,13%,626,6%,442,4%,320,3%,1763,17%,10599
TOTAL REGIÃO SUDESTE,,,4073,18%,3273,15%,3255,15%,2968,13%,1701,8%,1349,6%,1068,5%,4575,21%,22262
SUL,41,PR,502,24%,305,15%,328,16%,280,14%,134,6%,109,5%,84,4%,320,16%,2062
SUL,43,RS,284,31%,145,16%,126,14%,106,12%,56,6%,27,3%,11,1%,152,17%,907
SUL,42,SC,95,17%,41,7%,60,11%,57,10%,49,9%,37,7%,60,11%,150,27%,549
TOTAL REGIÃO SUL,,,881,25%,491,14%,514,15%,443,13%,239,7%,173,5%,155,4%,622,18%,3518
TOTAL BRASIL,,,11838,23%,7429,15%,7711,15%,6233,12%,3411,7%,2448,5%,2088,4%,9327,18%,50485
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
