NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,174,14%,188,15%,205,16%,157,12%,88,7%,60,5%,41,3%,352,28%,1265
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,1,6%,0,-,2,13%,4,25%,5,31%,1,6%,0,-,3,19%,16
TOTAL REGIÃO NORTE,,,234,14%,225,13%,268,16%,226,14%,117,7%,82,5%,53,3%,467,28%,1672
SUDESTE,32,ES,6,22%,4,15%,5,19%,5,19%,2,7%,0,-,0,-,5,19%,27
SUDESTE,31,MG,121,15%,85,11%,99,13%,91,12%,61,8%,44,6%,34,4%,251,32%,786
SUDESTE,33,RJ,0,-,1,7%,1,7%,5,33%,0,-,0,-,2,13%,6,40%,15
SUDESTE,35,SP,65,18%,50,14%,42,12%,40,11%,21,6%,6,2%,10,3%,120,34%,354
TOTAL REGIÃO SUDESTE,,,192,16%,140,12%,147,12%,141,12%,84,7%,50,4%,46,4%,382,32%,1182
SUL,41,PR,30,12%,24,9%,28,11%,26,10%,13,5%,16,6%,9,4%,108,43%,254
SUL,43,RS,6,3%,11,5%,10,5%,23,11%,15,7%,10,5%,6,3%,126,61%,207
SUL,42,SC,33,3%,192,16%,87,7%,110,9%,139,12%,268,23%,84,7%,253,22%,1166
TOTAL REGIÃO SUL,,,69,4%,227,14%,125,8%,159,10%,167,10%,294,18%,99,6%,487,30%,1627
TOTAL BRASIL,,,837,12%,851,12%,899,13%,856,12%,525,7%,570,8%,326,5%,2275,32%,7139
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
