NORTE,13,AM,213,31%,122,18%,114,17%,112,16%,36,5%,32,5%,13,2%,37,5%,679
NORTE,16,AP,0,-,0,-,2,67%,0,-,0,-,0,-,0,-,1,33%,3
NORTE,15,PA,1509,43%,687,20%,454,13%,272,8%,115,3%,75,2%,59,2%,320,9%,3491
NORTE,11,RO,1,25%,0,-,2,50%,0,-,1,25%,0,-,0,-,0,-,4
NORTE,14,RR,0,-,0,-,1,50%,0,-,0,-,0,-,0,-,1,50%,2
NORTE,17,TO,124,45%,41,15%,31,11%,22,8%,6,2%,12,4%,5,2%,34,12%,275
TOTAL REGIÃO NORTE,,,1856,42%,852,19%,604,14%,406,9%,158,4%,119,3%,77,2%,395,9%,4467
SUDESTE,32,ES,47,37%,30,24%,10,8%,9,7%,4,3%,3,2%,7,6%,17,13%,127
SUDESTE,31,MG,1424,30%,1012,21%,791,17%,507,11%,271,6%,180,4%,109,2%,467,10%,4761
SUDESTE,33,RJ,337,33%,214,21%,120,12%,95,9%,39,4%,39,4%,19,2%,155,15%,1018
SUDESTE,35,SP,2224,28%,1646,20%,1275,16%,779,10%,402,5%,254,3%,213,3%,1243,15%,8036
TOTAL REGIÃO SUDESTE,,,4032,29%,2902,21%,2196,16%,1390,10%,716,5%,476,3%,348,2%,1882,13%,13942
SUL,41,PR,797,34%,410,17%,327,14%,224,9%,117,5%,72,3%,46,2%,369,16%,2362
SUL,43,RS,252,32%,135,17%,120,15%,61,8%,37,5%,18,2%,12,2%,150,19%,785
SUL,42,SC,271,31%,206,23%,118,13%,85,10%,35,4%,26,3%,28,3%,117,13%,886
TOTAL REGIÃO SUL,,,1320,33%,751,19%,565,14%,370,9%,189,5%,116,3%,86,2%,636,16%,4033
TOTAL BRASIL,,,12104,34%,7056,20%,5141,14%,3425,10%,1695,5%,1172,3%,828,2%,4420,12%,35841
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
