NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,665,53%,166,13%,145,11%,83,7%,42,3%,29,2%,20,2%,116,9%,1266
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,8,50%,1,6%,1,6%,1,6%,2,13%,2,13%,0,-,1,6%,16
TOTAL REGIÃO NORTE,,,819,49%,247,15%,196,12%,119,7%,70,4%,42,3%,30,2%,150,9%,1673
SUDESTE,32,ES,10,37%,6,22%,3,11%,1,4%,2,7%,0,-,1,4%,4,15%,27
SUDESTE,31,MG,229,29%,124,16%,110,14%,75,10%,40,5%,28,4%,40,5%,141,18%,787
SUDESTE,33,RJ,5,33%,2,13%,1,7%,4,27%,0,-,2,13%,0,-,1,7%,15
SUDESTE,35,SP,132,37%,74,21%,35,10%,32,9%,10,3%,5,1%,10,3%,56,16%,354
TOTAL REGIÃO SUDESTE,,,376,32%,206,17%,149,13%,112,9%,52,4%,35,3%,51,4%,202,17%,1183
SUL,41,PR,83,33%,53,21%,32,13%,15,6%,14,6%,9,4%,9,4%,39,15%,254
SUL,43,RS,60,29%,37,18%,33,16%,24,12%,6,3%,5,2%,2,1%,40,19%,207
SUL,42,SC,285,24%,190,16%,215,18%,205,18%,126,11%,56,5%,59,5%,30,3%,1166
TOTAL REGIÃO SUL,,,428,26%,280,17%,280,17%,244,15%,146,9%,70,4%,70,4%,109,7%,1627
TOTAL BRASIL,,,2573,36%,1198,17%,978,14%,716,10%,407,6%,221,3%,216,3%,832,12%,7141
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
