NORTE,13,AM,60,26%,50,22%,56,24%,23,10%,7,3%,5,2%,7,3%,22,10%,230
NORTE,16,AP,143,27%,65,12%,69,13%,53,10%,22,4%,14,3%,19,4%,142,27%,527
NORTE,15,PA,1215,30%,581,14%,674,17%,519,13%,192,5%,113,3%,119,3%,613,15%,4026
NORTE,11,RO,6,43%,0,-,0,-,2,14%,3,21%,0,-,0,-,3,21%,14
NORTE,14,RR,3,43%,0,-,1,14%,2,29%,0,-,1,14%,0,-,0,-,7
NORTE,17,TO,277,24%,205,18%,271,24%,107,9%,51,4%,39,3%,32,3%,155,14%,1137
TOTAL REGIÃO NORTE,,,1724,29%,913,15%,1082,18%,709,12%,284,5%,176,3%,178,3%,943,16%,6009
SUDESTE,32,ES,83,25%,44,13%,56,17%,34,10%,24,7%,12,4%,9,3%,70,21%,332
SUDESTE,31,MG,2985,27%,1987,18%,1686,15%,1390,13%,776,7%,465,4%,289,3%,1478,13%,11056
SUDESTE,33,RJ,449,29%,221,14%,214,14%,150,10%,90,6%,64,4%,50,3%,306,20%,1544
SUDESTE,35,SP,2733,29%,1560,16%,1467,15%,1140,12%,507,5%,347,4%,221,2%,1608,17%,9583
TOTAL REGIÃO SUDESTE,,,6250,28%,3812,17%,3423,15%,2714,12%,1397,6%,888,4%,569,3%,3462,15%,22515
SUL,41,PR,410,29%,280,20%,273,19%,167,12%,72,5%,47,3%,26,2%,152,11%,1427
SUL,43,RS,290,32%,115,13%,126,14%,82,9%,50,5%,46,5%,35,4%,169,19%,913
SUL,42,SC,88,27%,60,19%,53,16%,49,15%,23,7%,5,2%,4,1%,41,13%,323
TOTAL REGIÃO SUL,,,788,30%,455,17%,452,17%,298,11%,145,5%,98,4%,65,2%,362,14%,2663
TOTAL BRASIL,,,12039,28%,6880,16%,6680,15%,5370,12%,2485,6%,1556,4%,1184,3%,7027,16%,43221
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
