NORTE,16,AP,5,36%,4,29%,1,7%,1,7%,0,-,0,-,0,-,3,21%,14
NORTE,15,PA,1290,40%,641,20%,500,15%,281,9%,89,3%,74,2%,83,3%,293,9%,3251
NORTE,11,RO,0,-,2,33%,1,17%,2,33%,0,-,0,-,1,17%,0,-,6
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,17,27%,14,22%,7,11%,8,13%,3,5%,2,3%,0,-,12,19%,63
TOTAL REGIÃO NORTE,,,1385,38%,724,20%,568,16%,340,9%,113,3%,93,3%,96,3%,336,9%,3655
SUDESTE,32,ES,7,24%,7,24%,3,10%,4,14%,0,-,1,3%,1,3%,6,21%,29
SUDESTE,31,MG,840,27%,803,26%,534,17%,271,9%,155,5%,97,3%,95,3%,300,10%,3095
SUDESTE,33,RJ,99,22%,78,18%,67,15%,48,11%,11,2%,16,4%,29,7%,97,22%,445
SUDESTE,35,SP,806,23%,612,17%,659,18%,355,10%,139,4%,111,3%,80,2%,812,23%,3574
TOTAL REGIÃO SUDESTE,,,1752,25%,1500,21%,1263,18%,678,9%,305,4%,225,3%,205,3%,1215,17%,7143
SUL,41,PR,397,29%,314,23%,216,16%,117,9%,54,4%,41,3%,46,3%,190,14%,1375
SUL,43,RS,192,27%,162,23%,100,14%,50,7%,21,3%,19,3%,14,2%,148,21%,706
SUL,42,SC,354,17%,417,20%,406,19%,233,11%,236,11%,157,8%,218,10%,69,3%,2090
TOTAL REGIÃO SUL,,,943,23%,893,21%,722,17%,400,10%,311,7%,217,5%,278,7%,407,10%,4171
TOTAL BRASIL,,,6582,30%,4783,22%,3556,16%,2000,9%,1051,5%,759,3%,771,3%,2659,12%,22161
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
