NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,443,35%,270,21%,178,14%,117,9%,58,5%,21,2%,33,3%,145,11%,1265
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,2,13%,1,6%,2,13%,2,13%,1,6%,3,19%,0,-,5,31%,16
TOTAL REGIÃO NORTE,,,579,35%,328,20%,245,15%,177,11%,77,5%,33,2%,44,3%,189,11%,1672
SUDESTE,32,ES,4,15%,7,26%,5,19%,1,4%,3,11%,0,-,2,7%,5,19%,27
SUDESTE,31,MG,115,15%,99,13%,110,14%,101,13%,59,8%,52,7%,37,5%,210,27%,783
SUDESTE,33,RJ,2,13%,1,7%,4,27%,4,27%,0,-,0,-,0,-,4,27%,15
SUDESTE,35,SP,67,19%,32,9%,51,14%,41,12%,23,6%,7,2%,12,3%,121,34%,354
TOTAL REGIÃO SUDESTE,,,188,16%,139,12%,170,14%,147,12%,85,7%,59,5%,51,4%,340,29%,1179
SUL,41,PR,25,10%,21,8%,36,14%,36,14%,17,7%,12,5%,8,3%,99,39%,254
SUL,43,RS,16,8%,18,9%,35,17%,23,11%,6,3%,11,5%,1,0%,97,47%,207
SUL,42,SC,34,3%,228,20%,59,5%,86,7%,64,5%,101,9%,371,32%,223,19%,1166
TOTAL REGIÃO SUL,,,75,5%,267,16%,130,8%,145,9%,87,5%,124,8%,380,23%,419,26%,1627
TOTAL BRASIL,,,1340,19%,1041,15%,924,13%,828,12%,431,6%,369,5%,578,8%,1625,23%,7136
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
