NORTE,16,AP,1,17%,0,-,2,33%,0,-,0,-,0,-,0,-,3,50%,6
NORTE,15,PA,493,20%,239,9%,226,9%,153,6%,76,3%,70,3%,89,4%,1171,47%,2517
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,100%,2
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,6,11%,4,7%,9,16%,5,9%,3,5%,3,5%,2,4%,24,43%,56
TOTAL REGIÃO NORTE,,,534,18%,306,11%,313,11%,205,7%,102,4%,86,3%,97,3%,1262,43%,2905
SUDESTE,32,ES,20,31%,4,6%,6,9%,4,6%,5,8%,1,2%,0,-,25,38%,65
SUDESTE,31,MG,373,9%,239,6%,334,8%,343,8%,309,8%,387,9%,318,8%,1814,44%,4117
SUDESTE,33,RJ,101,13%,45,6%,60,8%,76,10%,24,3%,26,3%,11,1%,449,57%,792
SUDESTE,35,SP,896,18%,302,6%,339,7%,292,6%,197,4%,130,3%,118,2%,2787,55%,5061
TOTAL REGIÃO SUDESTE,,,1390,14%,590,6%,739,7%,715,7%,535,5%,544,5%,447,4%,5075,51%,10035
SUL,41,PR,154,14%,69,6%,86,8%,76,7%,50,5%,28,3%,28,3%,594,55%,1085
SUL,43,RS,185,17%,68,6%,76,7%,70,7%,34,3%,29,3%,26,2%,586,55%,1074
SUL,42,SC,42,5%,28,4%,33,4%,28,4%,12,2%,26,3%,50,6%,559,72%,778
TOTAL REGIÃO SUL,,,381,13%,165,6%,195,7%,174,6%,96,3%,83,3%,104,4%,1739,59%,2937
TOTAL BRASIL,,,3519,15%,1706,7%,1985,9%,1729,8%,1065,5%,993,4%,877,4%,11158,48%,23032
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
