NORTE,16,AP,2,67%,0,-,1,33%,0,-,0,-,0,-,0,-,0,-,3
NORTE,15,PA,1910,55%,679,19%,371,11%,176,5%,100,3%,66,2%,44,1%,145,4%,3491
NORTE,11,RO,2,50%,2,50%,0,-,0,-,0,-,0,-,0,-,0,-,4
NORTE,14,RR,1,50%,1,50%,0,-,0,-,0,-,0,-,0,-,0,-,2
NORTE,17,TO,162,59%,41,15%,28,10%,19,7%,12,4%,4,1%,1,0%,8,3%,275
TOTAL REGIÃO NORTE,,,2368,53%,862,19%,492,11%,271,6%,134,3%,89,2%,62,1%,189,4%,4467
SUDESTE,32,ES,52,41%,29,23%,17,13%,12,9%,5,4%,3,2%,2,2%,7,6%,127
SUDESTE,31,MG,1727,36%,1115,23%,777,16%,442,9%,254,5%,146,3%,67,1%,233,5%,4761
SUDESTE,33,RJ,317,31%,238,23%,172,17%,105,10%,38,4%,38,4%,20,2%,90,9%,1018
SUDESTE,35,SP,2983,37%,2025,25%,1198,15%,643,8%,296,4%,221,3%,159,2%,511,6%,8036
TOTAL REGIÃO SUDESTE,,,5079,36%,3407,24%,2164,16%,1202,9%,593,4%,408,3%,248,2%,841,6%,13942
SUL,41,PR,1002,42%,613,26%,337,14%,182,8%,59,2%,21,1%,36,2%,112,5%,2362
SUL,43,RS,312,40%,231,29%,108,14%,46,6%,23,3%,6,1%,10,1%,49,6%,785
SUL,42,SC,289,33%,258,29%,136,15%,66,7%,39,4%,21,2%,21,2%,56,6%,886
TOTAL REGIÃO SUL,,,1603,40%,1102,27%,581,14%,294,7%,121,3%,48,1%,67,2%,217,5%,4033
TOTAL BRASIL,,,15475,43%,8531,24%,4816,13%,2591,7%,1225,3%,790,2%,566,2%,1847,5%,35841
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
