NORTE,16,AP,10,15%,2,3%,5,8%,1,2%,7,11%,3,5%,1,2%,36,55%,65
NORTE,15,PA,821,19%,376,8%,382,9%,356,8%,198,4%,168,4%,199,4%,1928,44%,4428
NORTE,11,RO,4,17%,1,4%,0,-,1,4%,1,4%,2,8%,1,4%,14,58%,24
NORTE,14,RR,1,17%,0,-,0,-,1,17%,0,-,0,-,0,-,4,67%,6
NORTE,17,TO,196,17%,106,9%,114,10%,84,7%,59,5%,40,3%,47,4%,541,46%,1187
TOTAL REGIÃO NORTE,,,1135,18%,560,9%,553,9%,489,8%,303,5%,228,4%,262,4%,2678,43%,6208
SUDESTE,32,ES,66,17%,32,8%,37,10%,23,6%,25,7%,12,3%,7,2%,179,47%,381
SUDESTE,31,MG,831,9%,681,8%,843,10%,837,10%,606,7%,578,7%,482,6%,3897,45%,8755
SUDESTE,33,RJ,296,13%,131,6%,181,8%,194,9%,97,4%,56,3%,41,2%,1225,55%,2221
SUDESTE,35,SP,1546,15%,649,6%,764,7%,708,7%,411,4%,241,2%,239,2%,6037,57%,10595
TOTAL REGIÃO SUDESTE,,,2739,12%,1493,7%,1825,8%,1762,8%,1139,5%,887,4%,769,4%,11338,52%,21952
SUL,41,PR,280,14%,175,8%,196,9%,160,8%,101,5%,65,3%,72,3%,1016,49%,2065
SUL,43,RS,116,13%,58,6%,76,8%,64,7%,34,4%,23,3%,23,3%,513,57%,907
SUL,42,SC,40,7%,18,3%,29,5%,49,9%,22,4%,36,7%,62,11%,292,53%,548
TOTAL REGIÃO SUL,,,436,12%,251,7%,301,9%,273,8%,157,4%,124,4%,157,4%,1821,52%,3520
TOTAL BRASIL,,,7401,15%,4064,8%,4493,9%,4153,8%,2613,5%,1995,4%,1781,4%,23623,47%,50123
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
