NORTE,16,AP,0,-,1,17%,2,33%,0,-,0,-,0,-,0,-,3,50%,6
NORTE,15,PA,280,11%,327,13%,363,14%,327,13%,166,7%,145,6%,124,5%,784,31%,2516
NORTE,11,RO,0,-,0,-,0,-,1,50%,0,-,0,-,0,-,1,50%,2
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,4,7%,7,13%,12,21%,12,21%,3,5%,3,5%,4,7%,11,20%,56
TOTAL REGIÃO NORTE,,,315,11%,425,15%,438,15%,405,14%,186,6%,164,6%,138,5%,833,29%,2904
SUDESTE,32,ES,11,17%,9,14%,5,8%,12,18%,3,5%,4,6%,1,2%,20,31%,65
SUDESTE,31,MG,258,6%,370,9%,432,10%,534,13%,386,9%,494,12%,234,6%,1412,34%,4120
SUDESTE,33,RJ,62,8%,80,10%,68,9%,68,9%,61,8%,50,6%,36,5%,367,46%,792
SUDESTE,35,SP,591,12%,506,10%,562,11%,554,11%,332,7%,284,6%,150,3%,2082,41%,5061
TOTAL REGIÃO SUDESTE,,,922,9%,965,10%,1067,11%,1168,12%,782,8%,832,8%,421,4%,3881,39%,10038
SUL,41,PR,91,8%,94,9%,110,10%,102,9%,77,7%,60,6%,42,4%,508,47%,1084
SUL,43,RS,104,10%,66,6%,69,6%,102,9%,48,4%,45,4%,40,4%,600,56%,1074
SUL,42,SC,35,4%,89,11%,105,13%,116,15%,110,14%,93,12%,40,5%,190,24%,778
TOTAL REGIÃO SUL,,,230,8%,249,8%,284,10%,320,11%,235,8%,198,7%,122,4%,1298,44%,2936
TOTAL BRASIL,,,2116,9%,2269,10%,2642,11%,2790,12%,1746,8%,1624,7%,1039,5%,8807,38%,23033
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
