NORTE,13,AM,110,34%,61,19%,50,16%,30,9%,17,5%,9,3%,7,2%,37,12%,321
NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,1764,42%,817,19%,696,17%,353,8%,144,3%,68,2%,81,2%,278,7%,4201
NORTE,11,RO,0,-,1,50%,0,-,0,-,0,-,1,50%,0,-,0,-,2
NORTE,14,RR,7,41%,2,12%,3,18%,4,24%,0,-,0,-,0,-,1,6%,17
NORTE,17,TO,249,38%,131,20%,101,15%,51,8%,35,5%,10,2%,31,5%,54,8%,662
TOTAL REGIÃO NORTE,,,2130,41%,1012,19%,853,16%,438,8%,196,4%,88,2%,119,2%,370,7%,5206
SUDESTE,32,ES,168,46%,55,15%,48,13%,21,6%,10,3%,11,3%,8,2%,43,12%,364
SUDESTE,31,MG,1815,28%,1387,22%,1037,16%,710,11%,347,5%,265,4%,199,3%,659,10%,6419
SUDESTE,33,RJ,597,34%,327,19%,240,14%,167,9%,76,4%,64,4%,44,3%,245,14%,1760
SUDESTE,35,SP,3019,29%,2120,21%,1633,16%,996,10%,457,4%,277,3%,192,2%,1576,15%,10270
TOTAL REGIÃO SUDESTE,,,5599,30%,3889,21%,2958,16%,1894,10%,890,5%,617,3%,443,2%,2523,13%,18813
SUL,41,PR,684,30%,410,18%,337,15%,247,11%,114,5%,61,3%,53,2%,339,15%,2245
SUL,43,RS,230,31%,140,19%,112,15%,67,9%,29,4%,21,3%,17,2%,117,16%,733
SUL,42,SC,237,25%,259,27%,182,19%,102,11%,39,4%,25,3%,28,3%,82,9%,954
TOTAL REGIÃO SUL,,,1151,29%,809,21%,631,16%,416,11%,182,5%,107,3%,98,2%,538,14%,3932
TOTAL BRASIL,,,17232,35%,9634,19%,7342,15%,4825,10%,2170,4%,1405,3%,1173,2%,5752,12%,49533
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
