NORTE,16,AP,0,-,0,-,1,33%,0,-,0,-,0,-,0,-,2,67%,3
NORTE,15,PA,1029,29%,653,19%,654,19%,440,13%,223,6%,124,4%,89,3%,281,8%,3493
NORTE,11,RO,1,25%,1,25%,1,25%,1,25%,0,-,0,-,0,-,0,-,4
NORTE,14,RR,2,100%,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2
NORTE,17,TO,92,33%,45,16%,44,16%,38,14%,19,7%,7,3%,8,3%,22,8%,275
TOTAL REGIÃO NORTE,,,1333,30%,814,18%,822,18%,597,13%,261,6%,162,4%,114,3%,366,8%,4469
SUDESTE,32,ES,35,28%,19,15%,14,11%,21,17%,4,3%,8,6%,5,4%,21,17%,127
SUDESTE,31,MG,524,11%,478,10%,657,14%,683,14%,412,9%,372,8%,360,8%,1278,27%,4764
SUDESTE,33,RJ,264,26%,150,15%,167,16%,115,11%,63,6%,57,6%,24,2%,178,17%,1018
SUDESTE,35,SP,1828,23%,1151,14%,1439,18%,1061,13%,477,6%,355,4%,321,4%,1403,17%,8035
TOTAL REGIÃO SUDESTE,,,2651,19%,1798,13%,2277,16%,1880,13%,956,7%,792,6%,710,5%,2880,21%,13944
SUL,41,PR,694,29%,319,14%,398,17%,309,13%,110,5%,86,4%,56,2%,387,16%,2359
SUL,43,RS,216,28%,119,15%,107,14%,90,11%,34,4%,26,3%,20,3%,173,22%,785
SUL,42,SC,191,22%,113,13%,127,14%,118,13%,94,11%,72,8%,43,5%,128,14%,886
TOTAL REGIÃO SUL,,,1101,27%,551,14%,632,16%,517,13%,238,6%,184,5%,119,3%,688,17%,4030
TOTAL BRASIL,,,8958,25%,4985,14%,5694,16%,4526,13%,2316,6%,1693,5%,1432,4%,6240,17%,35844
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
