NORTE,16,AP,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,15,PA,804,64%,180,14%,105,8%,73,6%,32,3%,15,1%,9,1%,48,4%,1266
NORTE,11,RO,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,14,RR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,17,TO,7,44%,2,13%,2,13%,3,19%,0,-,1,6%,0,-,1,6%,16
TOTAL REGIÃO NORTE,,,1004,60%,258,15%,163,10%,109,7%,42,3%,23,1%,15,1%,59,4%,1673
SUDESTE,32,ES,13,48%,3,11%,5,19%,3,11%,2,7%,0,-,0,-,1,4%,27
SUDESTE,31,MG,316,40%,184,23%,92,12%,63,8%,26,3%,41,5%,30,4%,35,4%,787
SUDESTE,33,RJ,7,47%,3,20%,1,7%,1,7%,2,13%,0,-,0,-,1,7%,15
SUDESTE,35,SP,148,42%,83,23%,51,14%,32,9%,10,3%,7,2%,4,1%,19,5%,354
TOTAL REGIÃO SUDESTE,,,484,41%,273,23%,149,13%,99,8%,40,3%,48,4%,34,3%,56,5%,1183
SUL,41,PR,104,41%,61,24%,39,15%,17,7%,5,2%,2,1%,6,2%,20,8%,254
SUL,43,RS,83,40%,32,15%,34,16%,16,8%,10,5%,5,2%,5,2%,22,11%,207
SUL,42,SC,290,25%,193,17%,134,11%,156,13%,193,17%,85,7%,77,7%,38,3%,1166
TOTAL REGIÃO SUL,,,477,29%,286,18%,207,13%,189,12%,208,13%,92,6%,88,5%,80,5%,1627
TOTAL BRASIL,,,3342,47%,1284,18%,859,12%,572,8%,359,5%,234,3%,188,3%,303,4%,7141
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
TOTAL ESTADO: Corresponde aos dados dos municípios em cada estado.,,,,,,,,,,,,,,,,,,,
TOTAL REGIÃO: Corresponde aos dados dos municípios em cada região.,,,,,,,,,,,,,,,,,,,
TOTAL BRASIL: Corresponde aos dados dos municípios no Brasil.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Fonte: MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Atenção: Todos os campos selecionados excede o limite de impressão no papel A4.,,,,,,,,,,,,,,,,,,,
Para imprimir configure a página:,,,,,,,,,,,,,,,,,,,
1) Formato paisagem;,,,,,,,,,,,,,,,,,,,
"2) Margens (esquerda, direita, superior, inferior): 1, 1, 1, 1.",,,,,,,,,,,,,,,,,,,
